id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
flute_synthetic_000-048-100,flute_synthetic_000-048-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-048-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,48,100,16000,distortion
bass_electronic_025-062-127,bass_electronic_025-062-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_025-062-127.wav,872,bass_electronic_025,0,bass,1,electronic,62,127,16000,fast_decay
guitar_acoustic_014-032-075,guitar_acoustic_014-032-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-032-075.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,32,75,16000,
string_acoustic_071-025-100,string_acoustic_071-025-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_071-025-100.wav,609,string_acoustic_071,8,string,0,acoustic,25,100,16000,long_release|reverb
organ_electronic_113-080-075,organ_electronic_113-080-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-080-075.wav,958,organ_electronic_113,6,organ,1,electronic,80,75,16000,
keyboard_acoustic_004-048-075,keyboard_acoustic_004-048-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_acoustic_004-048-075.wav,327,keyboard_acoustic_004,4,keyboard,0,acoustic,48,75,16000,reverb
bass_synthetic_009-013-100,bass_synthetic_009-013-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-013-100.wav,150,bass_synthetic_009,0,bass,2,synthetic,13,100,16000,bright|distortion|long_release
organ_electronic_057-044-127,organ_electronic_057-044-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-044-127.wav,701,organ_electronic_057,6,organ,1,electronic,44,127,16000,dark
keyboard_electronic_003-036-025,keyboard_electronic_003-036-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-036-025.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,36,25,16000,dark
keyboard_electronic_003-086-100,keyboard_electronic_003-086-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-086-100.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,86,100,16000,
brass_acoustic_016-087-075,brass_acoustic_016-087-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_016-087-075.wav,128,brass_acoustic_016,1,brass,0,acoustic,87,75,16000,
mallet_acoustic_047-084-100,mallet_acoustic_047-084-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-084-100.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,84,100,16000,fast_decay|percussive|reverb
organ_electronic_001-050-050,organ_electronic_001-050-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-050-050.wav,8,organ_electronic_001,6,organ,1,electronic,50,50,16000,dark
guitar_electronic_022-077-127,guitar_electronic_022-077-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-077-127.wav,378,guitar_electronic_022,3,guitar,1,electronic,77,127,16000,
flute_synthetic_000-030-100,flute_synthetic_000-030-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-030-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,30,100,16000,distortion
flute_acoustic_002-085-050,flute_acoustic_002-085-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-085-050.wav,86,flute_acoustic_002,2,flute,0,acoustic,85,50,16000,long_release|reverb
guitar_acoustic_014-067-100,guitar_acoustic_014-067-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-067-100.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,67,100,16000,
vocal_synthetic_003-096-050,vocal_synthetic_003-096-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-096-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,96,50,16000,bright|distortion|long_release|nonlinear_env
organ_electronic_028-092-025,organ_electronic_028-092-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-092-025.wav,440,organ_electronic_028,6,organ,1,electronic,92,25,16000,
brass_acoustic_006-086-050,brass_acoustic_006-086-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-086-050.wav,43,brass_acoustic_006,1,brass,0,acoustic,86,50,16000,reverb
keyboard_electronic_002-033-050,keyboard_electronic_002-033-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-033-050.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,33,50,16000,distortion
guitar_acoustic_014-070-100,guitar_acoustic_014-070-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-070-100.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,70,100,16000,
brass_acoustic_015-059-025,brass_acoustic_015-059-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-059-025.wav,121,brass_acoustic_015,1,brass,0,acoustic,59,25,16000,reverb
guitar_acoustic_021-022-050,guitar_acoustic_021-022-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-022-050.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,22,50,16000,
keyboard_electronic_098-106-100,keyboard_electronic_098-106-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-106-100.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,106,100,16000,bright|fast_decay|percussive
mallet_acoustic_047-078-025,mallet_acoustic_047-078-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-078-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,78,25,16000,fast_decay|percussive|reverb
guitar_acoustic_021-081-075,guitar_acoustic_021-081-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-081-075.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,81,75,16000,fast_decay|percussive
reed_acoustic_018-086-025,reed_acoustic_018-086-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-086-025.wav,183,reed_acoustic_018,7,reed,0,acoustic,86,25,16000,
guitar_acoustic_015-097-050,guitar_acoustic_015-097-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-097-050.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,97,50,16000,fast_decay|percussive|reverb
reed_acoustic_037-042-075,reed_acoustic_037-042-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-042-075.wav,387,reed_acoustic_037,7,reed,0,acoustic,42,75,16000,reverb
string_acoustic_057-096-025,string_acoustic_057-096-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-096-025.wav,450,string_acoustic_057,8,string,0,acoustic,96,25,16000,bright|nonlinear_env|reverb
organ_electronic_113-064-025,organ_electronic_113-064-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-064-025.wav,958,organ_electronic_113,6,organ,1,electronic,64,25,16000,
keyboard_electronic_098-074-050,keyboard_electronic_098-074-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-074-050.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,74,50,16000,
reed_acoustic_018-061-100,reed_acoustic_018-061-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-061-100.wav,183,reed_acoustic_018,7,reed,0,acoustic,61,100,16000,
organ_electronic_104-035-075,organ_electronic_104-035-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_104-035-075.wav,921,organ_electronic_104,6,organ,1,electronic,35,75,16000,
bass_synthetic_033-093-025,bass_synthetic_033-093-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_033-093-025.wav,417,bass_synthetic_033,0,bass,2,synthetic,93,25,16000,
brass_acoustic_006-029-127,brass_acoustic_006-029-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-029-127.wav,43,brass_acoustic_006,1,brass,0,acoustic,29,127,16000,reverb
guitar_acoustic_030-096-050,guitar_acoustic_030-096-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_030-096-050.wav,642,guitar_acoustic_030,3,guitar,0,acoustic,96,50,16000,fast_decay|percussive|tempo-synced
keyboard_electronic_001-039-025,keyboard_electronic_001-039-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-039-025.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,39,25,16000,dark
keyboard_acoustic_004-076-075,keyboard_acoustic_004-076-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_acoustic_004-076-075.wav,327,keyboard_acoustic_004,4,keyboard,0,acoustic,76,75,16000,reverb
string_acoustic_014-059-050,string_acoustic_014-059-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-059-050.wav,100,string_acoustic_014,8,string,0,acoustic,59,50,16000,dark|reverb
brass_acoustic_006-071-025,brass_acoustic_006-071-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-071-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,71,25,16000,reverb
bass_synthetic_033-082-100,bass_synthetic_033-082-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_033-082-100.wav,417,bass_synthetic_033,0,bass,2,synthetic,82,100,16000,
organ_electronic_007-090-050,organ_electronic_007-090-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-090-050.wav,123,organ_electronic_007,6,organ,1,electronic,90,50,16000,long_release|nonlinear_env
mallet_acoustic_062-067-100,mallet_acoustic_062-067-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-067-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,67,100,16000,dark|multiphonic
bass_synthetic_009-049-075,bass_synthetic_009-049-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-049-075.wav,150,bass_synthetic_009,0,bass,2,synthetic,49,75,16000,bright|distortion|long_release
mallet_acoustic_062-106-025,mallet_acoustic_062-106-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-106-025.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,106,25,16000,bright|fast_decay|multiphonic|percussive
organ_electronic_007-013-100,organ_electronic_007-013-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-013-100.wav,123,organ_electronic_007,6,organ,1,electronic,13,100,16000,distortion|long_release|nonlinear_env
reed_acoustic_018-067-025,reed_acoustic_018-067-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-067-025.wav,183,reed_acoustic_018,7,reed,0,acoustic,67,25,16000,
bass_synthetic_068-088-127,bass_synthetic_068-088-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_068-088-127.wav,656,bass_synthetic_068,0,bass,2,synthetic,88,127,16000,fast_decay
keyboard_electronic_098-058-025,keyboard_electronic_098-058-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-058-025.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,58,25,16000,dark
string_acoustic_012-038-127,string_acoustic_012-038-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-038-127.wav,97,string_acoustic_012,8,string,0,acoustic,38,127,16000,long_release|reverb
vocal_synthetic_003-050-100,vocal_synthetic_003-050-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-050-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,50,100,16000,bright|distortion|long_release|nonlinear_env
string_acoustic_057-077-050,string_acoustic_057-077-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-077-050.wav,450,string_acoustic_057,8,string,0,acoustic,77,50,16000,bright|nonlinear_env|reverb
keyboard_electronic_098-028-127,keyboard_electronic_098-028-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-028-127.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,28,127,16000,dark|distortion
organ_electronic_001-042-127,organ_electronic_001-042-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-042-127.wav,8,organ_electronic_001,6,organ,1,electronic,42,127,16000,dark
reed_acoustic_037-056-100,reed_acoustic_037-056-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-056-100.wav,387,reed_acoustic_037,7,reed,0,acoustic,56,100,16000,reverb
brass_acoustic_006-039-025,brass_acoustic_006-039-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-039-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,39,25,16000,long_release|reverb
guitar_electronic_022-076-075,guitar_electronic_022-076-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-076-075.wav,378,guitar_electronic_022,3,guitar,1,electronic,76,75,16000,
bass_synthetic_134-044-075,bass_synthetic_134-044-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-044-075.wav,914,bass_synthetic_134,0,bass,2,synthetic,44,75,16000,dark|reverb
vocal_synthetic_003-063-025,vocal_synthetic_003-063-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-063-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,63,25,16000,bright|distortion|long_release|nonlinear_env
organ_electronic_104-075-050,organ_electronic_104-075-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_104-075-050.wav,921,organ_electronic_104,6,organ,1,electronic,75,50,16000,
organ_electronic_028-061-127,organ_electronic_028-061-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-061-127.wav,440,organ_electronic_028,6,organ,1,electronic,61,127,16000,dark
keyboard_electronic_001-047-075,keyboard_electronic_001-047-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-047-075.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,47,75,16000,dark
brass_acoustic_006-034-100,brass_acoustic_006-034-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-034-100.wav,43,brass_acoustic_006,1,brass,0,acoustic,34,100,16000,reverb
reed_acoustic_023-055-050,reed_acoustic_023-055-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-055-050.wav,224,reed_acoustic_023,7,reed,0,acoustic,55,50,16000,bright|fast_decay|multiphonic|nonlinear_env
keyboard_electronic_002-039-025,keyboard_electronic_002-039-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-039-025.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,39,25,16000,
guitar_electronic_022-031-025,guitar_electronic_022-031-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-031-025.wav,378,guitar_electronic_022,3,guitar,1,electronic,31,25,16000,dark
brass_acoustic_046-107-127,brass_acoustic_046-107-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-107-127.wav,414,brass_acoustic_046,1,brass,0,acoustic,107,127,16000,long_release
organ_electronic_057-058-127,organ_electronic_057-058-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-058-127.wav,701,organ_electronic_057,6,organ,1,electronic,58,127,16000,dark
reed_acoustic_011-039-075,reed_acoustic_011-039-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-039-075.wav,104,reed_acoustic_011,7,reed,0,acoustic,39,75,16000,
string_acoustic_056-059-100,string_acoustic_056-059-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-059-100.wav,436,string_acoustic_056,8,string,0,acoustic,59,100,16000,fast_decay|percussive|reverb
bass_electronic_018-044-075,bass_electronic_018-044-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_018-044-075.wav,759,bass_electronic_018,0,bass,1,electronic,44,75,16000,
guitar_acoustic_015-090-127,guitar_acoustic_015-090-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-090-127.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,90,127,16000,fast_decay|percussive|reverb
string_acoustic_014-037-050,string_acoustic_014-037-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-037-050.wav,100,string_acoustic_014,8,string,0,acoustic,37,50,16000,dark|reverb
brass_acoustic_046-071-025,brass_acoustic_046-071-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-071-025.wav,414,brass_acoustic_046,1,brass,0,acoustic,71,25,16000,
organ_electronic_028-096-100,organ_electronic_028-096-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-096-100.wav,440,organ_electronic_028,6,organ,1,electronic,96,100,16000,bright
string_acoustic_071-039-127,string_acoustic_071-039-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_071-039-127.wav,609,string_acoustic_071,8,string,0,acoustic,39,127,16000,long_release|reverb
string_acoustic_014-046-100,string_acoustic_014-046-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-046-100.wav,100,string_acoustic_014,8,string,0,acoustic,46,100,16000,dark|reverb
bass_electronic_018-026-025,bass_electronic_018-026-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_018-026-025.wav,759,bass_electronic_018,0,bass,1,electronic,26,25,16000,
mallet_acoustic_047-086-025,mallet_acoustic_047-086-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-086-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,86,25,16000,percussive|reverb
keyboard_electronic_069-089-025,keyboard_electronic_069-089-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_069-089-025.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,89,25,16000,
bass_synthetic_009-035-127,bass_synthetic_009-035-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-035-127.wav,150,bass_synthetic_009,0,bass,2,synthetic,35,127,16000,bright|distortion|long_release
guitar_acoustic_014-054-100,guitar_acoustic_014-054-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-054-100.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,54,100,16000,
bass_synthetic_134-083-100,bass_synthetic_134-083-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-083-100.wav,914,bass_synthetic_134,0,bass,2,synthetic,83,100,16000,fast_decay|percussive|reverb
string_acoustic_056-056-025,string_acoustic_056-056-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-056-025.wav,436,string_acoustic_056,8,string,0,acoustic,56,25,16000,fast_decay|percussive|reverb
keyboard_electronic_078-040-050,keyboard_electronic_078-040-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-040-050.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,40,50,16000,bright
brass_acoustic_015-062-100,brass_acoustic_015-062-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-062-100.wav,121,brass_acoustic_015,1,brass,0,acoustic,62,100,16000,reverb
guitar_acoustic_014-045-100,guitar_acoustic_014-045-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-045-100.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,45,100,16000,
brass_acoustic_006-074-100,brass_acoustic_006-074-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-074-100.wav,43,brass_acoustic_006,1,brass,0,acoustic,74,100,16000,reverb
keyboard_electronic_069-081-075,keyboard_electronic_069-081-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_069-081-075.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,81,75,16000,distortion
string_acoustic_057-060-127,string_acoustic_057-060-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-060-127.wav,450,string_acoustic_057,8,string,0,acoustic,60,127,16000,bright|nonlinear_env|reverb
mallet_acoustic_062-049-025,mallet_acoustic_062-049-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-049-025.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,49,25,16000,dark|fast_decay|multiphonic
keyboard_electronic_003-088-127,keyboard_electronic_003-088-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-088-127.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,88,127,16000,
mallet_acoustic_047-073-025,mallet_acoustic_047-073-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-073-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,73,25,16000,fast_decay|percussive|reverb
string_acoustic_056-057-127,string_acoustic_056-057-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-057-127.wav,436,string_acoustic_056,8,string,0,acoustic,57,127,16000,reverb
guitar_electronic_022-086-127,guitar_electronic_022-086-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-086-127.wav,378,guitar_electronic_022,3,guitar,1,electronic,86,127,16000,
organ_electronic_001-090-100,organ_electronic_001-090-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-090-100.wav,8,organ_electronic_001,6,organ,1,electronic,90,100,16000,
string_acoustic_012-034-050,string_acoustic_012-034-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-034-050.wav,97,string_acoustic_012,8,string,0,acoustic,34,50,16000,long_release|reverb
organ_electronic_113-065-100,organ_electronic_113-065-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-065-100.wav,958,organ_electronic_113,6,organ,1,electronic,65,100,16000,
reed_acoustic_018-069-050,reed_acoustic_018-069-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-069-050.wav,183,reed_acoustic_018,7,reed,0,acoustic,69,50,16000,
string_acoustic_057-077-100,string_acoustic_057-077-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-077-100.wav,450,string_acoustic_057,8,string,0,acoustic,77,100,16000,bright|nonlinear_env|reverb
organ_electronic_104-055-075,organ_electronic_104-055-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_104-055-075.wav,921,organ_electronic_104,6,organ,1,electronic,55,75,16000,
guitar_acoustic_030-077-100,guitar_acoustic_030-077-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_030-077-100.wav,642,guitar_acoustic_030,3,guitar,0,acoustic,77,100,16000,tempo-synced
bass_synthetic_134-073-075,bass_synthetic_134-073-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-073-075.wav,914,bass_synthetic_134,0,bass,2,synthetic,73,75,16000,dark|fast_decay|reverb
organ_electronic_001-094-050,organ_electronic_001-094-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-094-050.wav,8,organ_electronic_001,6,organ,1,electronic,94,50,16000,
string_acoustic_014-062-075,string_acoustic_014-062-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-062-075.wav,100,string_acoustic_014,8,string,0,acoustic,62,75,16000,dark|percussive|reverb
flute_synthetic_000-052-050,flute_synthetic_000-052-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-052-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,52,50,16000,distortion
keyboard_electronic_098-073-127,keyboard_electronic_098-073-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-073-127.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,73,127,16000,
guitar_acoustic_021-045-025,guitar_acoustic_021-045-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-045-025.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,45,25,16000,
guitar_electronic_028-029-127,guitar_electronic_028-029-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-029-127.wav,510,guitar_electronic_028,3,guitar,1,electronic,29,127,16000,
reed_acoustic_018-062-127,reed_acoustic_018-062-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-062-127.wav,183,reed_acoustic_018,7,reed,0,acoustic,62,127,16000,
bass_synthetic_009-021-100,bass_synthetic_009-021-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-021-100.wav,150,bass_synthetic_009,0,bass,2,synthetic,21,100,16000,bright|distortion|long_release
bass_synthetic_033-072-050,bass_synthetic_033-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_033-072-050.wav,417,bass_synthetic_033,0,bass,2,synthetic,72,50,16000,
organ_electronic_007-010-075,organ_electronic_007-010-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-010-075.wav,123,organ_electronic_007,6,organ,1,electronic,10,75,16000,distortion|long_release|nonlinear_env
bass_synthetic_034-038-050,bass_synthetic_034-038-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_034-038-050.wav,420,bass_synthetic_034,0,bass,2,synthetic,38,50,16000,distortion|tempo-synced
