id,audio_path,dataset,subset,instrument,instrument_id,uuid
6ece7973-c939-55a0-f311-abca750928bf,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_6ece7973-c939-55a0-f311-abca750928bf.wav,medley-solo-db,test,flute,3,6ece7973-c939-55a0-f311-abca750928bf
56647ded-847d-5393-f198-4ed3d194fe0c,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_56647ded-847d-5393-f198-4ed3d194fe0c.wav,medley-solo-db,test,flute,3,56647ded-847d-5393-f198-4ed3d194fe0c
98ddb7be-1283-5210-ff00-a7665c533d45,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_98ddb7be-1283-5210-ff00-a7665c533d45.wav,medley-solo-db,test,flute,3,98ddb7be-1283-5210-ff00-a7665c533d45
65cd7a71-c39f-59ca-f975-35ce73098eb7,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_65cd7a71-c39f-59ca-f975-35ce73098eb7.wav,medley-solo-db,test,flute,3,65cd7a71-c39f-59ca-f975-35ce73098eb7
5cde2055-b551-5c5a-fc27-96ba8ae463bc,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_5cde2055-b551-5c5a-fc27-96ba8ae463bc.wav,medley-solo-db,test,flute,3,5cde2055-b551-5c5a-fc27-96ba8ae463bc
c9a845a1-2e16-56dd-f25b-0433ea644212,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_c9a845a1-2e16-56dd-f25b-0433ea644212.wav,medley-solo-db,test,flute,3,c9a845a1-2e16-56dd-f25b-0433ea644212
ba93752a-4961-525a-f5b8-5353073053f8,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_ba93752a-4961-525a-f5b8-5353073053f8.wav,medley-solo-db,test,flute,3,ba93752a-4961-525a-f5b8-5353073053f8
7951664e-794b-5718-f752-fc7b0afe0866,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_7951664e-794b-5718-f752-fc7b0afe0866.wav,medley-solo-db,test,flute,3,7951664e-794b-5718-f752-fc7b0afe0866
db5e5ba3-28b9-5726-f91e-e39687ddeaab,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_db5e5ba3-28b9-5726-f91e-e39687ddeaab.wav,medley-solo-db,test,flute,3,db5e5ba3-28b9-5726-f91e-e39687ddeaab
075a2ce2-b78f-5ae5-f7ae-d3a531f570c8,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_075a2ce2-b78f-5ae5-f7ae-d3a531f570c8.wav,medley-solo-db,test,flute,3,075a2ce2-b78f-5ae5-f7ae-d3a531f570c8
19163998-64a2-55b9-f755-56833f3cf357,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_19163998-64a2-55b9-f755-56833f3cf357.wav,medley-solo-db,test,flute,3,19163998-64a2-55b9-f755-56833f3cf357
a671dd6e-1f8d-558f-f49f-abf20a4fa98e,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_a671dd6e-1f8d-558f-f49f-abf20a4fa98e.wav,medley-solo-db,test,flute,3,a671dd6e-1f8d-558f-f49f-abf20a4fa98e
f1e8ac6c-805d-5055-fb17-08f9119f1015,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_f1e8ac6c-805d-5055-fb17-08f9119f1015.wav,medley-solo-db,test,flute,3,f1e8ac6c-805d-5055-fb17-08f9119f1015
270fc3c4-a986-582f-fcf5-539420a56ab4,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_270fc3c4-a986-582f-fcf5-539420a56ab4.wav,medley-solo-db,test,flute,3,270fc3c4-a986-582f-fcf5-539420a56ab4
3082b256-ddad-55f6-f0d9-4a1b7a27b33f,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_3082b256-ddad-55f6-f0d9-4a1b7a27b33f.wav,medley-solo-db,test,flute,3,3082b256-ddad-55f6-f0d9-4a1b7a27b33f
8245dddb-0c5b-58aa-f5a6-683a1339a124,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_8245dddb-0c5b-58aa-f5a6-683a1339a124.wav,medley-solo-db,test,flute,3,8245dddb-0c5b-58aa-f5a6-683a1339a124
ce3fe9fd-1229-5464-f388-f20654c7cca2,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_ce3fe9fd-1229-5464-f388-f20654c7cca2.wav,medley-solo-db,test,flute,3,ce3fe9fd-1229-5464-f388-f20654c7cca2
9f68869f-4506-5083-f64d-6cdbb0cd8cc7,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_9f68869f-4506-5083-f64d-6cdbb0cd8cc7.wav,medley-solo-db,test,flute,3,9f68869f-4506-5083-f64d-6cdbb0cd8cc7
23139320-2cb0-5af9-f2fe-642a91a1617f,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_23139320-2cb0-5af9-f2fe-642a91a1617f.wav,medley-solo-db,test,flute,3,23139320-2cb0-5af9-f2fe-642a91a1617f
7b56eff9-640f-58c8-fe65-8aa5cc2577aa,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_7b56eff9-640f-58c8-fe65-8aa5cc2577aa.wav,medley-solo-db,test,flute,3,7b56eff9-640f-58c8-fe65-8aa5cc2577aa
dacccce3-9f32-52f1-f342-2b708f083247,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_dacccce3-9f32-52f1-f342-2b708f083247.wav,medley-solo-db,test,flute,3,dacccce3-9f32-52f1-f342-2b708f083247
a0ac1530-5fae-5730-f7ed-d34d527876a9,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_a0ac1530-5fae-5730-f7ed-d34d527876a9.wav,medley-solo-db,test,flute,3,a0ac1530-5fae-5730-f7ed-d34d527876a9
d8049cd7-74e5-57a1-fc34-4d72e7f561c4,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_d8049cd7-74e5-57a1-fc34-4d72e7f561c4.wav,medley-solo-db,test,flute,3,d8049cd7-74e5-57a1-fc34-4d72e7f561c4
8cc980e0-2a83-5977-f80e-20f32b110283,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_8cc980e0-2a83-5977-f80e-20f32b110283.wav,medley-solo-db,test,flute,3,8cc980e0-2a83-5977-f80e-20f32b110283
a5c556d3-d128-5fca-f2f3-16589b6746a8,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_a5c556d3-d128-5fca-f2f3-16589b6746a8.wav,medley-solo-db,test,flute,3,a5c556d3-d128-5fca-f2f3-16589b6746a8
dfb80945-3efd-50a1-f143-f7b5b591061a,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_dfb80945-3efd-50a1-f143-f7b5b591061a.wav,medley-solo-db,test,flute,3,dfb80945-3efd-50a1-f143-f7b5b591061a
dacbead6-441b-5ce5-f6eb-4f0ecac3dc8a,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_dacbead6-441b-5ce5-f6eb-4f0ecac3dc8a.wav,medley-solo-db,test,flute,3,dacbead6-441b-5ce5-f6eb-4f0ecac3dc8a
a06ac510-8b5b-585d-fe70-e9499c68e940,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_a06ac510-8b5b-585d-fe70-e9499c68e940.wav,medley-solo-db,test,flute,3,a06ac510-8b5b-585d-fe70-e9499c68e940
d914569d-8b1a-560d-f0c7-dc97e455d9e7,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_d914569d-8b1a-560d-f0c7-dc97e455d9e7.wav,medley-solo-db,test,flute,3,d914569d-8b1a-560d-f0c7-dc97e455d9e7
4ed302e5-49df-55d8-f9d4-70f5432b31ce,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_4ed302e5-49df-55d8-f9d4-70f5432b31ce.wav,medley-solo-db,test,flute,3,4ed302e5-49df-55d8-f9d4-70f5432b31ce
230f4cda-19a1-5572-fc96-578997201a9f,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_230f4cda-19a1-5572-fc96-578997201a9f.wav,medley-solo-db,test,flute,3,230f4cda-19a1-5572-fc96-578997201a9f
f022c02a-8133-5262-fe0f-d1ff53ab54c0,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_f022c02a-8133-5262-fe0f-d1ff53ab54c0.wav,medley-solo-db,test,flute,3,f022c02a-8133-5262-fe0f-d1ff53ab54c0
3027ef83-947e-5603-f911-815451b5254e,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_3027ef83-947e-5603-f911-815451b5254e.wav,medley-solo-db,test,flute,3,3027ef83-947e-5603-f911-815451b5254e
187148df-7c7d-5c49-f1a1-4fe4e480bf12,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_187148df-7c7d-5c49-f1a1-4fe4e480bf12.wav,medley-solo-db,test,flute,3,187148df-7c7d-5c49-f1a1-4fe4e480bf12
12e8e9ab-2bde-5705-f874-70d8779b34e5,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_12e8e9ab-2bde-5705-f874-70d8779b34e5.wav,medley-solo-db,test,flute,3,12e8e9ab-2bde-5705-f874-70d8779b34e5
50c1ffae-8304-5c4c-fe28-ed8f2c0ed0e5,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_50c1ffae-8304-5c4c-fe28-ed8f2c0ed0e5.wav,medley-solo-db,test,flute,3,50c1ffae-8304-5c4c-fe28-ed8f2c0ed0e5
93a2b9d1-4b15-5eb3-f1ab-3a878e28ee60,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_93a2b9d1-4b15-5eb3-f1ab-3a878e28ee60.wav,medley-solo-db,test,flute,3,93a2b9d1-4b15-5eb3-f1ab-3a878e28ee60
5eb38d07-4b60-5d2f-fa2f-4761c8f2bedc,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_5eb38d07-4b60-5d2f-fa2f-4761c8f2bedc.wav,medley-solo-db,test,flute,3,5eb38d07-4b60-5d2f-fa2f-4761c8f2bedc
ccad733a-faac-5f5d-fa75-3c50d0117941,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_ccad733a-faac-5f5d-fa75-3c50d0117941.wav,medley-solo-db,test,flute,3,ccad733a-faac-5f5d-fa75-3c50d0117941
ab0c985d-d904-588d-f86f-89f24fd3a512,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_ab0c985d-d904-588d-f86f-89f24fd3a512.wav,medley-solo-db,test,flute,3,ab0c985d-d904-588d-f86f-89f24fd3a512
b2844c41-41e6-574b-f655-a23bc6edf92f,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_b2844c41-41e6-574b-f655-a23bc6edf92f.wav,medley-solo-db,test,flute,3,b2844c41-41e6-574b-f655-a23bc6edf92f
461c7bb3-8611-514d-f795-93aa38d9d9fc,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_461c7bb3-8611-514d-f795-93aa38d9d9fc.wav,medley-solo-db,test,flute,3,461c7bb3-8611-514d-f795-93aa38d9d9fc
b30f2711-9e4e-5670-f2fb-0426cdd9e920,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_b30f2711-9e4e-5670-f2fb-0426cdd9e920.wav,medley-solo-db,test,flute,3,b30f2711-9e4e-5670-f2fb-0426cdd9e920
8420e97e-33d9-59a5-fe5f-1cc5add93cd1,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_8420e97e-33d9-59a5-fe5f-1cc5add93cd1.wav,medley-solo-db,test,flute,3,8420e97e-33d9-59a5-fe5f-1cc5add93cd1
86564443-eb06-5768-fa8a-456afd1776b4,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_86564443-eb06-5768-fa8a-456afd1776b4.wav,medley-solo-db,test,flute,3,86564443-eb06-5768-fa8a-456afd1776b4
5f0951e3-96db-555d-fdae-8ea93f9992cc,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_5f0951e3-96db-555d-fdae-8ea93f9992cc.wav,medley-solo-db,test,flute,3,5f0951e3-96db-555d-fdae-8ea93f9992cc
fedbbf02-9fae-5f22-f012-f0b581c97a94,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_fedbbf02-9fae-5f22-f012-f0b581c97a94.wav,medley-solo-db,test,flute,3,fedbbf02-9fae-5f22-f012-f0b581c97a94
179306dc-30ca-5ff4-f5bc-3e3abbddb036,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_179306dc-30ca-5ff4-f5bc-3e3abbddb036.wav,medley-solo-db,test,flute,3,179306dc-30ca-5ff4-f5bc-3e3abbddb036
9ecd0e5a-51b7-52a4-f98e-82f61e17a5b8,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_9ecd0e5a-51b7-52a4-f98e-82f61e17a5b8.wav,medley-solo-db,test,flute,3,9ecd0e5a-51b7-52a4-f98e-82f61e17a5b8
b1ba9fa8-5053-53ca-f400-8d637b6568ed,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_b1ba9fa8-5053-53ca-f400-8d637b6568ed.wav,medley-solo-db,test,flute,3,b1ba9fa8-5053-53ca-f400-8d637b6568ed
44381db2-2101-522a-f880-003fa956e7b7,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_44381db2-2101-522a-f880-003fa956e7b7.wav,medley-solo-db,test,flute,3,44381db2-2101-522a-f880-003fa956e7b7
1b77d5cf-ea0d-56eb-fca9-da137d4f91ea,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_1b77d5cf-ea0d-56eb-fca9-da137d4f91ea.wav,medley-solo-db,test,flute,3,1b77d5cf-ea0d-56eb-fca9-da137d4f91ea
eb627310-b0ee-5917-fb67-eec48d55fe66,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_eb627310-b0ee-5917-fb67-eec48d55fe66.wav,medley-solo-db,test,flute,3,eb627310-b0ee-5917-fb67-eec48d55fe66
d5e5b83e-703d-5840-f194-ff4563e472eb,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_d5e5b83e-703d-5840-f194-ff4563e472eb.wav,medley-solo-db,test,flute,3,d5e5b83e-703d-5840-f194-ff4563e472eb
3b7edb9d-dd0e-521d-fe6a-64e95a57b235,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_3b7edb9d-dd0e-521d-fe6a-64e95a57b235.wav,medley-solo-db,test,flute,3,3b7edb9d-dd0e-521d-fe6a-64e95a57b235
36b3b7ed-08fa-539c-f98e-58d9e1bd4a34,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_36b3b7ed-08fa-539c-f98e-58d9e1bd4a34.wav,medley-solo-db,test,flute,3,36b3b7ed-08fa-539c-f98e-58d9e1bd4a34
1e12111e-b736-517f-f0e6-8ec6d1e6b272,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_1e12111e-b736-517f-f0e6-8ec6d1e6b272.wav,medley-solo-db,test,flute,3,1e12111e-b736-517f-f0e6-8ec6d1e6b272
6811ad8b-df22-5e23-f171-12f110d04b94,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_6811ad8b-df22-5e23-f171-12f110d04b94.wav,medley-solo-db,test,flute,3,6811ad8b-df22-5e23-f171-12f110d04b94
a3c71c50-e3ae-5ae7-f494-386abf025c05,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_a3c71c50-e3ae-5ae7-f494-386abf025c05.wav,medley-solo-db,test,flute,3,a3c71c50-e3ae-5ae7-f494-386abf025c05
d5c5e5f7-3c38-511e-f91a-90775fad8f26,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_d5c5e5f7-3c38-511e-f91a-90775fad8f26.wav,medley-solo-db,test,flute,3,d5c5e5f7-3c38-511e-f91a-90775fad8f26
46e5e096-da41-521f-f444-d1492ec9e2fb,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_46e5e096-da41-521f-f444-d1492ec9e2fb.wav,medley-solo-db,test,flute,3,46e5e096-da41-521f-f444-d1492ec9e2fb
a2228984-a6aa-5562-ffcd-3ddf2aa9869c,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_a2228984-a6aa-5562-ffcd-3ddf2aa9869c.wav,medley-solo-db,test,flute,3,a2228984-a6aa-5562-ffcd-3ddf2aa9869c
fae8f36b-fc32-55b2-f71c-24dc0df0897e,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_fae8f36b-fc32-55b2-f71c-24dc0df0897e.wav,medley-solo-db,test,flute,3,fae8f36b-fc32-55b2-f71c-24dc0df0897e
f9854a89-7558-5655-f49e-67ea558d7317,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_f9854a89-7558-5655-f49e-67ea558d7317.wav,medley-solo-db,test,flute,3,f9854a89-7558-5655-f49e-67ea558d7317
9baa0c16-b2d0-5b57-f464-3e084fd35579,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_9baa0c16-b2d0-5b57-f464-3e084fd35579.wav,medley-solo-db,test,flute,3,9baa0c16-b2d0-5b57-f464-3e084fd35579
4278d873-ddc1-5339-f103-999f031f508c,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_4278d873-ddc1-5339-f103-999f031f508c.wav,medley-solo-db,test,flute,3,4278d873-ddc1-5339-f103-999f031f508c
2326f15a-f1f6-5c68-f8b7-c07ced6a1af1,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_2326f15a-f1f6-5c68-f8b7-c07ced6a1af1.wav,medley-solo-db,test,flute,3,2326f15a-f1f6-5c68-f8b7-c07ced6a1af1
409440dd-259f-5757-f902-45b75b22febe,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_409440dd-259f-5757-f902-45b75b22febe.wav,medley-solo-db,test,flute,3,409440dd-259f-5757-f902-45b75b22febe
20fe24b1-50ef-56c3-f573-03daabf65288,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_20fe24b1-50ef-56c3-f573-03daabf65288.wav,medley-solo-db,test,flute,3,20fe24b1-50ef-56c3-f573-03daabf65288
cab79bf0-ddaf-5122-fc9b-9271f5f8a9d1,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_cab79bf0-ddaf-5122-fc9b-9271f5f8a9d1.wav,medley-solo-db,test,flute,3,cab79bf0-ddaf-5122-fc9b-9271f5f8a9d1
df9a9ab5-f295-5513-fd16-3da588be003a,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_df9a9ab5-f295-5513-fd16-3da588be003a.wav,medley-solo-db,test,flute,3,df9a9ab5-f295-5513-fd16-3da588be003a
fcc573c6-55de-5cc4-fa0d-270c28f4655d,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_fcc573c6-55de-5cc4-fa0d-270c28f4655d.wav,medley-solo-db,test,flute,3,fcc573c6-55de-5cc4-fa0d-270c28f4655d
42b4423f-117a-5d80-f6c2-7609539e8019,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_42b4423f-117a-5d80-f6c2-7609539e8019.wav,medley-solo-db,test,flute,3,42b4423f-117a-5d80-f6c2-7609539e8019
30c70f15-961b-5f5e-fd4e-c225900bdd0f,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_30c70f15-961b-5f5e-fd4e-c225900bdd0f.wav,medley-solo-db,test,flute,3,30c70f15-961b-5f5e-fd4e-c225900bdd0f
0510122e-ef5e-548a-f6e6-d744c85b8b62,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_0510122e-ef5e-548a-f6e6-d744c85b8b62.wav,medley-solo-db,test,flute,3,0510122e-ef5e-548a-f6e6-d744c85b8b62
ffd962b2-1791-53d1-fd30-9df81731818d,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_ffd962b2-1791-53d1-fd30-9df81731818d.wav,medley-solo-db,test,flute,3,ffd962b2-1791-53d1-fd30-9df81731818d
9dd1db60-6408-5b8f-fa47-e313e46e6b2d,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_9dd1db60-6408-5b8f-fa47-e313e46e6b2d.wav,medley-solo-db,test,flute,3,9dd1db60-6408-5b8f-fa47-e313e46e6b2d
9cd6a270-06ac-587a-f3e4-42e431f36688,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_9cd6a270-06ac-587a-f3e4-42e431f36688.wav,medley-solo-db,test,flute,3,9cd6a270-06ac-587a-f3e4-42e431f36688
08add82a-83fd-5108-f995-0aff47971de5,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_08add82a-83fd-5108-f995-0aff47971de5.wav,medley-solo-db,test,flute,3,08add82a-83fd-5108-f995-0aff47971de5
098b3006-c04b-5dde-fe13-50c55177892c,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_098b3006-c04b-5dde-fe13-50c55177892c.wav,medley-solo-db,test,flute,3,098b3006-c04b-5dde-fe13-50c55177892c
75eba44a-f36d-5eb9-f97f-da712261776c,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_75eba44a-f36d-5eb9-f97f-da712261776c.wav,medley-solo-db,test,flute,3,75eba44a-f36d-5eb9-f97f-da712261776c
cbfbd0e1-0221-527d-fc9f-67d7a2caacdd,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_cbfbd0e1-0221-527d-fc9f-67d7a2caacdd.wav,medley-solo-db,test,flute,3,cbfbd0e1-0221-527d-fc9f-67d7a2caacdd
026b9282-c16f-5223-fd5b-6235f392f188,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_026b9282-c16f-5223-fd5b-6235f392f188.wav,medley-solo-db,test,flute,3,026b9282-c16f-5223-fd5b-6235f392f188
df24d15b-614b-57b2-fb0a-cdf4cc6ddb0a,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_df24d15b-614b-57b2-fb0a-cdf4cc6ddb0a.wav,medley-solo-db,test,flute,3,df24d15b-614b-57b2-fb0a-cdf4cc6ddb0a
324b88ca-beb9-5c48-f978-e8183f3b3917,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_324b88ca-beb9-5c48-f978-e8183f3b3917.wav,medley-solo-db,test,flute,3,324b88ca-beb9-5c48-f978-e8183f3b3917
2a27879b-f920-549f-fcd6-8b71678a04e3,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_2a27879b-f920-549f-fcd6-8b71678a04e3.wav,medley-solo-db,test,flute,3,2a27879b-f920-549f-fcd6-8b71678a04e3
8504b096-3100-574c-fd9f-954168c5bd58,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_8504b096-3100-574c-fd9f-954168c5bd58.wav,medley-solo-db,test,flute,3,8504b096-3100-574c-fd9f-954168c5bd58
ebd4ed98-a70e-5386-f37b-2fda77702902,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_ebd4ed98-a70e-5386-f37b-2fda77702902.wav,medley-solo-db,test,flute,3,ebd4ed98-a70e-5386-f37b-2fda77702902
34bf0dcd-ace7-52f0-feb0-69b689c737f0,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_34bf0dcd-ace7-52f0-feb0-69b689c737f0.wav,medley-solo-db,test,flute,3,34bf0dcd-ace7-52f0-feb0-69b689c737f0
e6daef09-3069-562f-fa46-0224a4e13fc6,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_e6daef09-3069-562f-fa46-0224a4e13fc6.wav,medley-solo-db,test,flute,3,e6daef09-3069-562f-fa46-0224a4e13fc6
f77c26ac-7db2-5e1d-f93c-13a4bf3b67c9,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_f77c26ac-7db2-5e1d-f93c-13a4bf3b67c9.wav,medley-solo-db,test,flute,3,f77c26ac-7db2-5e1d-f93c-13a4bf3b67c9
2115597a-5cc0-5a90-fdff-eb7f1de086e0,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_2115597a-5cc0-5a90-fdff-eb7f1de086e0.wav,medley-solo-db,test,flute,3,2115597a-5cc0-5a90-fdff-eb7f1de086e0
f49f62c5-4430-592e-f6bb-d198746650f5,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_f49f62c5-4430-592e-f6bb-d198746650f5.wav,medley-solo-db,test,flute,3,f49f62c5-4430-592e-f6bb-d198746650f5
c6d5adaa-0db6-535b-fbf4-b167d174e277,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_c6d5adaa-0db6-535b-fbf4-b167d174e277.wav,medley-solo-db,test,flute,3,c6d5adaa-0db6-535b-fbf4-b167d174e277
d7d78c34-fac2-5dda-f63d-5a514d000622,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_d7d78c34-fac2-5dda-f63d-5a514d000622.wav,medley-solo-db,test,flute,3,d7d78c34-fac2-5dda-f63d-5a514d000622
b2aa54fa-f91a-52a8-f903-853e26ea8ba2,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_b2aa54fa-f91a-52a8-f903-853e26ea8ba2.wav,medley-solo-db,test,flute,3,b2aa54fa-f91a-52a8-f903-853e26ea8ba2
9a57870a-d33a-5b3a-faa4-775965032aa3,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-3_9a57870a-d33a-5b3a-faa4-775965032aa3.wav,medley-solo-db,test,flute,3,9a57870a-d33a-5b3a-faa4-775965032aa3
