id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
flute_synthetic_000-091-075,flute_synthetic_000-091-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-091-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,91,75,16000,distortion
guitar_acoustic_014-103-075,guitar_acoustic_014-103-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-103-075.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,103,75,16000,fast_decay|percussive
mallet_acoustic_062-078-100,mallet_acoustic_062-078-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-078-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,78,100,16000,multiphonic
brass_acoustic_006-049-025,brass_acoustic_006-049-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-049-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,49,25,16000,reverb
brass_acoustic_046-061-025,brass_acoustic_046-061-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-061-025.wav,414,brass_acoustic_046,1,brass,0,acoustic,61,25,16000,
string_acoustic_014-039-025,string_acoustic_014-039-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-039-025.wav,100,string_acoustic_014,8,string,0,acoustic,39,25,16000,dark|reverb
guitar_acoustic_010-077-127,guitar_acoustic_010-077-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-077-127.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,77,127,16000,
reed_acoustic_023-072-127,reed_acoustic_023-072-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-072-127.wav,224,reed_acoustic_023,7,reed,0,acoustic,72,127,16000,bright|fast_decay|multiphonic|nonlinear_env
reed_acoustic_023-085-075,reed_acoustic_023-085-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-085-075.wav,224,reed_acoustic_023,7,reed,0,acoustic,85,75,16000,bright|fast_decay|multiphonic|nonlinear_env
organ_electronic_028-069-075,organ_electronic_028-069-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-069-075.wav,440,organ_electronic_028,6,organ,1,electronic,69,75,16000,dark
bass_synthetic_098-090-100,bass_synthetic_098-090-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_098-090-100.wav,803,bass_synthetic_098,0,bass,2,synthetic,90,100,16000,
keyboard_electronic_001-061-050,keyboard_electronic_001-061-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-061-050.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,61,50,16000,dark
string_acoustic_056-042-100,string_acoustic_056-042-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-042-100.wav,436,string_acoustic_056,8,string,0,acoustic,42,100,16000,fast_decay|percussive|reverb
guitar_acoustic_015-085-127,guitar_acoustic_015-085-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-085-127.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,85,127,16000,fast_decay|percussive|reverb
guitar_electronic_028-024-075,guitar_electronic_028-024-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-024-075.wav,510,guitar_electronic_028,3,guitar,1,electronic,24,75,16000,dark
vocal_synthetic_003-050-075,vocal_synthetic_003-050-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-050-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,50,75,16000,distortion|long_release|nonlinear_env
string_acoustic_071-034-127,string_acoustic_071-034-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_071-034-127.wav,609,string_acoustic_071,8,string,0,acoustic,34,127,16000,long_release|reverb
mallet_acoustic_062-088-050,mallet_acoustic_062-088-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-088-050.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,88,50,16000,fast_decay|multiphonic
string_acoustic_056-058-025,string_acoustic_056-058-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-058-025.wav,436,string_acoustic_056,8,string,0,acoustic,58,25,16000,fast_decay|percussive|reverb
mallet_acoustic_062-090-100,mallet_acoustic_062-090-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-090-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,90,100,16000,multiphonic
mallet_acoustic_062-090-050,mallet_acoustic_062-090-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-090-050.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,90,50,16000,fast_decay|multiphonic
brass_acoustic_006-064-100,brass_acoustic_006-064-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-064-100.wav,43,brass_acoustic_006,1,brass,0,acoustic,64,100,16000,reverb
reed_acoustic_037-065-050,reed_acoustic_037-065-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-065-050.wav,387,reed_acoustic_037,7,reed,0,acoustic,65,50,16000,reverb
guitar_electronic_022-043-050,guitar_electronic_022-043-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-043-050.wav,378,guitar_electronic_022,3,guitar,1,electronic,43,50,16000,dark
guitar_acoustic_014-046-050,guitar_acoustic_014-046-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-046-050.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,46,50,16000,
reed_acoustic_018-055-100,reed_acoustic_018-055-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-055-100.wav,183,reed_acoustic_018,7,reed,0,acoustic,55,100,16000,
string_acoustic_014-031-127,string_acoustic_014-031-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-031-127.wav,100,string_acoustic_014,8,string,0,acoustic,31,127,16000,dark|fast_decay|reverb
keyboard_electronic_069-050-127,keyboard_electronic_069-050-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_069-050-127.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,50,127,16000,distortion
organ_electronic_001-040-050,organ_electronic_001-040-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-040-050.wav,8,organ_electronic_001,6,organ,1,electronic,40,50,16000,dark
string_acoustic_014-049-127,string_acoustic_014-049-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-049-127.wav,100,string_acoustic_014,8,string,0,acoustic,49,127,16000,dark|reverb
mallet_acoustic_056-077-025,mallet_acoustic_056-077-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-077-025.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,77,25,16000,fast_decay
guitar_acoustic_014-096-075,guitar_acoustic_014-096-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-096-075.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,96,75,16000,fast_decay|percussive
string_acoustic_012-044-100,string_acoustic_012-044-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-044-100.wav,97,string_acoustic_012,8,string,0,acoustic,44,100,16000,long_release|reverb
guitar_electronic_028-068-050,guitar_electronic_028-068-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-068-050.wav,510,guitar_electronic_028,3,guitar,1,electronic,68,50,16000,
mallet_acoustic_062-028-075,mallet_acoustic_062-028-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-028-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,28,75,16000,dark|long_release|multiphonic
organ_electronic_057-061-127,organ_electronic_057-061-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-061-127.wav,701,organ_electronic_057,6,organ,1,electronic,61,127,16000,dark
organ_electronic_028-061-127,organ_electronic_028-061-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-061-127.wav,440,organ_electronic_028,6,organ,1,electronic,61,127,16000,dark
keyboard_acoustic_004-083-075,keyboard_acoustic_004-083-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_acoustic_004-083-075.wav,327,keyboard_acoustic_004,4,keyboard,0,acoustic,83,75,16000,reverb
flute_acoustic_002-067-050,flute_acoustic_002-067-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-067-050.wav,86,flute_acoustic_002,2,flute,0,acoustic,67,50,16000,long_release|reverb
string_acoustic_056-040-025,string_acoustic_056-040-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-040-025.wav,436,string_acoustic_056,8,string,0,acoustic,40,25,16000,fast_decay|percussive|reverb
brass_acoustic_006-061-100,brass_acoustic_006-061-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-061-100.wav,43,brass_acoustic_006,1,brass,0,acoustic,61,100,16000,reverb
string_acoustic_056-047-050,string_acoustic_056-047-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-047-050.wav,436,string_acoustic_056,8,string,0,acoustic,47,50,16000,fast_decay|reverb
brass_acoustic_006-043-025,brass_acoustic_006-043-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-043-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,43,25,16000,reverb
vocal_synthetic_003-080-100,vocal_synthetic_003-080-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-080-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,80,100,16000,bright|distortion|long_release|nonlinear_env
brass_acoustic_006-045-050,brass_acoustic_006-045-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-045-050.wav,43,brass_acoustic_006,1,brass,0,acoustic,45,50,16000,reverb
flute_synthetic_000-034-075,flute_synthetic_000-034-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-034-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,34,75,16000,distortion
vocal_synthetic_003-055-050,vocal_synthetic_003-055-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-055-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,55,50,16000,distortion|long_release|nonlinear_env
keyboard_electronic_001-048-075,keyboard_electronic_001-048-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-048-075.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,48,75,16000,dark
brass_acoustic_006-079-025,brass_acoustic_006-079-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-079-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,79,25,16000,reverb
organ_electronic_001-089-025,organ_electronic_001-089-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-089-025.wav,8,organ_electronic_001,6,organ,1,electronic,89,25,16000,
reed_acoustic_023-079-100,reed_acoustic_023-079-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-079-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,79,100,16000,bright|fast_decay|multiphonic|nonlinear_env
bass_synthetic_033-044-050,bass_synthetic_033-044-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_033-044-050.wav,417,bass_synthetic_033,0,bass,2,synthetic,44,50,16000,dark
reed_acoustic_011-038-127,reed_acoustic_011-038-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-038-127.wav,104,reed_acoustic_011,7,reed,0,acoustic,38,127,16000,bright
reed_acoustic_018-073-075,reed_acoustic_018-073-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-073-075.wav,183,reed_acoustic_018,7,reed,0,acoustic,73,75,16000,
brass_acoustic_015-045-075,brass_acoustic_015-045-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-045-075.wav,121,brass_acoustic_015,1,brass,0,acoustic,45,75,16000,reverb
mallet_acoustic_062-028-127,mallet_acoustic_062-028-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-028-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,28,127,16000,dark|long_release|multiphonic
guitar_acoustic_010-022-075,guitar_acoustic_010-022-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-022-075.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,22,75,16000,
mallet_acoustic_056-119-025,mallet_acoustic_056-119-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-119-025.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,119,25,16000,bright|long_release
reed_acoustic_023-057-100,reed_acoustic_023-057-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-057-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,57,100,16000,bright|fast_decay|multiphonic|nonlinear_env
mallet_acoustic_056-101-050,mallet_acoustic_056-101-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-101-050.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,101,50,16000,bright
guitar_acoustic_015-060-050,guitar_acoustic_015-060-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-060-050.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,60,50,16000,reverb
keyboard_electronic_078-070-025,keyboard_electronic_078-070-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-070-025.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,70,25,16000,bright
mallet_acoustic_047-093-127,mallet_acoustic_047-093-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-093-127.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,93,127,16000,fast_decay|percussive|reverb
bass_synthetic_134-095-075,bass_synthetic_134-095-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-095-075.wav,914,bass_synthetic_134,0,bass,2,synthetic,95,75,16000,fast_decay|percussive|reverb
string_acoustic_080-054-050,string_acoustic_080-054-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_080-054-050.wav,675,string_acoustic_080,8,string,0,acoustic,54,50,16000,reverb
guitar_electronic_022-046-025,guitar_electronic_022-046-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-046-025.wav,378,guitar_electronic_022,3,guitar,1,electronic,46,25,16000,dark
flute_synthetic_000-061-050,flute_synthetic_000-061-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-061-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,61,50,16000,distortion
flute_synthetic_000-079-025,flute_synthetic_000-079-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-079-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,79,25,16000,distortion
bass_synthetic_033-062-127,bass_synthetic_033-062-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_033-062-127.wav,417,bass_synthetic_033,0,bass,2,synthetic,62,127,16000,distortion
mallet_acoustic_062-079-075,mallet_acoustic_062-079-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-079-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,79,75,16000,fast_decay|multiphonic
keyboard_electronic_002-043-050,keyboard_electronic_002-043-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-043-050.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,43,50,16000,distortion
brass_acoustic_016-065-075,brass_acoustic_016-065-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_016-065-075.wav,128,brass_acoustic_016,1,brass,0,acoustic,65,75,16000,bright
string_acoustic_057-090-025,string_acoustic_057-090-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-090-025.wav,450,string_acoustic_057,8,string,0,acoustic,90,25,16000,bright|nonlinear_env|reverb
bass_synthetic_134-029-025,bass_synthetic_134-029-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-029-025.wav,914,bass_synthetic_134,0,bass,2,synthetic,29,25,16000,dark|reverb
string_acoustic_080-033-075,string_acoustic_080-033-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_080-033-075.wav,675,string_acoustic_080,8,string,0,acoustic,33,75,16000,reverb
brass_acoustic_046-072-100,brass_acoustic_046-072-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-072-100.wav,414,brass_acoustic_046,1,brass,0,acoustic,72,100,16000,bright
organ_electronic_028-095-127,organ_electronic_028-095-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-095-127.wav,440,organ_electronic_028,6,organ,1,electronic,95,127,16000,bright|long_release
reed_acoustic_023-084-100,reed_acoustic_023-084-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-084-100.wav,224,reed_acoustic_023,7,reed,0,acoustic,84,100,16000,bright|fast_decay|multiphonic|nonlinear_env
organ_electronic_104-076-050,organ_electronic_104-076-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_104-076-050.wav,921,organ_electronic_104,6,organ,1,electronic,76,50,16000,
reed_acoustic_018-062-127,reed_acoustic_018-062-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-062-127.wav,183,reed_acoustic_018,7,reed,0,acoustic,62,127,16000,
keyboard_electronic_069-081-075,keyboard_electronic_069-081-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_069-081-075.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,81,75,16000,distortion
flute_synthetic_000-051-100,flute_synthetic_000-051-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-051-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,51,100,16000,distortion
flute_acoustic_002-099-050,flute_acoustic_002-099-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-099-050.wav,86,flute_acoustic_002,2,flute,0,acoustic,99,50,16000,bright|reverb
reed_acoustic_023-050-050,reed_acoustic_023-050-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-050-050.wav,224,reed_acoustic_023,7,reed,0,acoustic,50,50,16000,bright|fast_decay|multiphonic|nonlinear_env
brass_acoustic_015-070-025,brass_acoustic_015-070-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-070-025.wav,121,brass_acoustic_015,1,brass,0,acoustic,70,25,16000,reverb
keyboard_electronic_069-033-127,keyboard_electronic_069-033-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_069-033-127.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,33,127,16000,distortion
vocal_synthetic_003-045-050,vocal_synthetic_003-045-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-045-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,45,50,16000,distortion|long_release|nonlinear_env
organ_electronic_113-029-127,organ_electronic_113-029-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-029-127.wav,958,organ_electronic_113,6,organ,1,electronic,29,127,16000,dark
vocal_synthetic_003-032-127,vocal_synthetic_003-032-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-032-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,32,127,16000,bright|distortion|long_release|nonlinear_env
guitar_acoustic_021-104-100,guitar_acoustic_021-104-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-104-100.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,104,100,16000,fast_decay|percussive
keyboard_electronic_003-060-050,keyboard_electronic_003-060-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-060-050.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,60,50,16000,dark
vocal_synthetic_003-065-127,vocal_synthetic_003-065-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-065-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,65,127,16000,bright|distortion|long_release|nonlinear_env
organ_electronic_113-072-127,organ_electronic_113-072-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-072-127.wav,958,organ_electronic_113,6,organ,1,electronic,72,127,16000,
keyboard_electronic_002-072-075,keyboard_electronic_002-072-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-072-075.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,72,75,16000,
keyboard_synthetic_000-035-100,keyboard_synthetic_000-035-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-035-100.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,35,100,16000,distortion|fast_decay|nonlinear_env
vocal_synthetic_003-060-100,vocal_synthetic_003-060-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-060-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,60,100,16000,bright|distortion|long_release|nonlinear_env
string_acoustic_012-055-025,string_acoustic_012-055-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-055-025.wav,97,string_acoustic_012,8,string,0,acoustic,55,25,16000,reverb
brass_acoustic_046-087-127,brass_acoustic_046-087-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-087-127.wav,414,brass_acoustic_046,1,brass,0,acoustic,87,127,16000,long_release
reed_acoustic_023-069-127,reed_acoustic_023-069-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-069-127.wav,224,reed_acoustic_023,7,reed,0,acoustic,69,127,16000,bright|fast_decay|multiphonic|nonlinear_env
mallet_acoustic_062-106-127,mallet_acoustic_062-106-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-106-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,106,127,16000,bright|multiphonic
mallet_acoustic_062-102-075,mallet_acoustic_062-102-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-102-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,102,75,16000,bright|fast_decay|multiphonic
vocal_acoustic_000-050-025,vocal_acoustic_000-050-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_acoustic_000-050-025.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,50,25,16000,reverb
keyboard_synthetic_000-056-075,keyboard_synthetic_000-056-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-056-075.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,56,75,16000,distortion|fast_decay|nonlinear_env
bass_synthetic_135-091-025,bass_synthetic_135-091-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_135-091-025.wav,927,bass_synthetic_135,0,bass,2,synthetic,91,25,16000,distortion
guitar_electronic_022-032-127,guitar_electronic_022-032-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-032-127.wav,378,guitar_electronic_022,3,guitar,1,electronic,32,127,16000,dark
keyboard_synthetic_000-077-050,keyboard_synthetic_000-077-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-077-050.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,77,50,16000,distortion|fast_decay|nonlinear_env
bass_synthetic_009-058-050,bass_synthetic_009-058-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-058-050.wav,150,bass_synthetic_009,0,bass,2,synthetic,58,50,16000,bright|distortion|long_release
organ_electronic_028-072-100,organ_electronic_028-072-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-072-100.wav,440,organ_electronic_028,6,organ,1,electronic,72,100,16000,dark
vocal_synthetic_003-092-100,vocal_synthetic_003-092-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-092-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,92,100,16000,bright|distortion|long_release|nonlinear_env
flute_acoustic_002-087-127,flute_acoustic_002-087-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-087-127.wav,86,flute_acoustic_002,2,flute,0,acoustic,87,127,16000,reverb
string_acoustic_080-037-100,string_acoustic_080-037-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_080-037-100.wav,675,string_acoustic_080,8,string,0,acoustic,37,100,16000,long_release|reverb
bass_synthetic_134-023-075,bass_synthetic_134-023-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-023-075.wav,914,bass_synthetic_134,0,bass,2,synthetic,23,75,16000,dark|reverb
vocal_acoustic_000-069-050,vocal_acoustic_000-069-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_acoustic_000-069-050.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,69,50,16000,reverb
guitar_acoustic_015-073-127,guitar_acoustic_015-073-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-073-127.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,73,127,16000,reverb
