id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
organ_electronic_104-032-050,organ_electronic_104-032-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_104-032-050.wav,921,organ_electronic_104,6,organ,1,electronic,32,50,16000,
flute_synthetic_000-023-100,flute_synthetic_000-023-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-023-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,23,100,16000,distortion
vocal_synthetic_003-090-050,vocal_synthetic_003-090-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-090-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,90,50,16000,bright|distortion|long_release|nonlinear_env
reed_acoustic_023-070-025,reed_acoustic_023-070-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-070-025.wav,224,reed_acoustic_023,7,reed,0,acoustic,70,25,16000,bright|fast_decay|multiphonic|nonlinear_env
guitar_electronic_028-030-025,guitar_electronic_028-030-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-030-025.wav,510,guitar_electronic_028,3,guitar,1,electronic,30,25,16000,dark
reed_acoustic_011-065-075,reed_acoustic_011-065-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-065-075.wav,104,reed_acoustic_011,7,reed,0,acoustic,65,75,16000,
vocal_synthetic_003-081-127,vocal_synthetic_003-081-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-081-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,81,127,16000,bright|distortion|long_release|nonlinear_env
bass_electronic_018-041-050,bass_electronic_018-041-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_018-041-050.wav,759,bass_electronic_018,0,bass,1,electronic,41,50,16000,
string_acoustic_056-061-075,string_acoustic_056-061-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_056-061-075.wav,436,string_acoustic_056,8,string,0,acoustic,61,75,16000,fast_decay|reverb
bass_synthetic_068-036-025,bass_synthetic_068-036-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_068-036-025.wav,656,bass_synthetic_068,0,bass,2,synthetic,36,25,16000,dark
mallet_acoustic_062-066-050,mallet_acoustic_062-066-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-066-050.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,66,50,16000,dark|fast_decay|multiphonic
guitar_acoustic_014-043-050,guitar_acoustic_014-043-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-043-050.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,43,50,16000,
vocal_acoustic_000-064-075,vocal_acoustic_000-064-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_acoustic_000-064-075.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,64,75,16000,reverb
mallet_acoustic_047-077-100,mallet_acoustic_047-077-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-077-100.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,77,100,16000,percussive|reverb
guitar_acoustic_014-066-050,guitar_acoustic_014-066-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-066-050.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,66,50,16000,
vocal_synthetic_003-091-127,vocal_synthetic_003-091-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-091-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,91,127,16000,bright|distortion|long_release|nonlinear_env
keyboard_electronic_001-021-127,keyboard_electronic_001-021-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-021-127.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,21,127,16000,
mallet_acoustic_062-067-050,mallet_acoustic_062-067-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-067-050.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,67,50,16000,dark|fast_decay|multiphonic
bass_synthetic_033-070-075,bass_synthetic_033-070-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_033-070-075.wav,417,bass_synthetic_033,0,bass,2,synthetic,70,75,16000,
bass_synthetic_034-062-075,bass_synthetic_034-062-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_034-062-075.wav,420,bass_synthetic_034,0,bass,2,synthetic,62,75,16000,distortion|tempo-synced
flute_synthetic_000-036-127,flute_synthetic_000-036-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-036-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,36,127,16000,distortion
vocal_synthetic_003-101-025,vocal_synthetic_003-101-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-101-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,101,25,16000,bright|distortion|long_release|nonlinear_env
brass_acoustic_006-060-100,brass_acoustic_006-060-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-060-100.wav,43,brass_acoustic_006,1,brass,0,acoustic,60,100,16000,reverb
guitar_acoustic_010-097-025,guitar_acoustic_010-097-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-097-025.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,97,25,16000,
bass_synthetic_009-040-050,bass_synthetic_009-040-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-040-050.wav,150,bass_synthetic_009,0,bass,2,synthetic,40,50,16000,bright|distortion|long_release
flute_synthetic_000-066-075,flute_synthetic_000-066-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-066-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,66,75,16000,distortion
mallet_acoustic_062-082-127,mallet_acoustic_062-082-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-082-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,82,127,16000,multiphonic
reed_acoustic_037-052-075,reed_acoustic_037-052-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-052-075.wav,387,reed_acoustic_037,7,reed,0,acoustic,52,75,16000,reverb
guitar_electronic_022-053-075,guitar_electronic_022-053-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-053-075.wav,378,guitar_electronic_022,3,guitar,1,electronic,53,75,16000,dark
brass_acoustic_006-049-075,brass_acoustic_006-049-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-049-075.wav,43,brass_acoustic_006,1,brass,0,acoustic,49,75,16000,reverb
keyboard_acoustic_004-034-075,keyboard_acoustic_004-034-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_acoustic_004-034-075.wav,327,keyboard_acoustic_004,4,keyboard,0,acoustic,34,75,16000,reverb
bass_synthetic_134-047-050,bass_synthetic_134-047-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-047-050.wav,914,bass_synthetic_134,0,bass,2,synthetic,47,50,16000,dark|reverb
bass_synthetic_134-029-025,bass_synthetic_134-029-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-029-025.wav,914,bass_synthetic_134,0,bass,2,synthetic,29,25,16000,dark|reverb
flute_synthetic_000-049-100,flute_synthetic_000-049-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-049-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,49,100,16000,distortion
bass_synthetic_098-060-127,bass_synthetic_098-060-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_098-060-127.wav,803,bass_synthetic_098,0,bass,2,synthetic,60,127,16000,distortion
vocal_synthetic_003-078-127,vocal_synthetic_003-078-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-078-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,78,127,16000,bright|distortion|long_release|nonlinear_env
reed_acoustic_023-071-025,reed_acoustic_023-071-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-071-025.wav,224,reed_acoustic_023,7,reed,0,acoustic,71,25,16000,bright|fast_decay|multiphonic|nonlinear_env
string_acoustic_014-029-100,string_acoustic_014-029-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-029-100.wav,100,string_acoustic_014,8,string,0,acoustic,29,100,16000,dark|reverb
guitar_electronic_022-032-127,guitar_electronic_022-032-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_022-032-127.wav,378,guitar_electronic_022,3,guitar,1,electronic,32,127,16000,dark
guitar_acoustic_015-023-050,guitar_acoustic_015-023-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-023-050.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,23,50,16000,reverb
mallet_acoustic_062-067-075,mallet_acoustic_062-067-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-067-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,67,75,16000,dark|multiphonic
vocal_synthetic_003-085-100,vocal_synthetic_003-085-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-085-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,85,100,16000,bright|distortion|long_release|nonlinear_env
vocal_synthetic_003-027-050,vocal_synthetic_003-027-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-027-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,27,50,16000,distortion|long_release|nonlinear_env
bass_electronic_025-044-075,bass_electronic_025-044-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_025-044-075.wav,872,bass_electronic_025,0,bass,1,electronic,44,75,16000,
reed_acoustic_037-065-075,reed_acoustic_037-065-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-065-075.wav,387,reed_acoustic_037,7,reed,0,acoustic,65,75,16000,reverb
keyboard_synthetic_000-035-100,keyboard_synthetic_000-035-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-035-100.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,35,100,16000,distortion|fast_decay|nonlinear_env
bass_synthetic_068-027-100,bass_synthetic_068-027-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_068-027-100.wav,656,bass_synthetic_068,0,bass,2,synthetic,27,100,16000,dark
flute_synthetic_000-058-025,flute_synthetic_000-058-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-058-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,58,25,16000,distortion
guitar_acoustic_014-070-050,guitar_acoustic_014-070-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-070-050.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,70,50,16000,
string_acoustic_057-084-127,string_acoustic_057-084-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-084-127.wav,450,string_acoustic_057,8,string,0,acoustic,84,127,16000,bright|nonlinear_env|reverb
reed_acoustic_023-073-050,reed_acoustic_023-073-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-073-050.wav,224,reed_acoustic_023,7,reed,0,acoustic,73,50,16000,bright|fast_decay|multiphonic|nonlinear_env
guitar_electronic_028-077-127,guitar_electronic_028-077-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-077-127.wav,510,guitar_electronic_028,3,guitar,1,electronic,77,127,16000,
organ_electronic_057-075-025,organ_electronic_057-075-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-075-025.wav,701,organ_electronic_057,6,organ,1,electronic,75,25,16000,
guitar_acoustic_021-054-100,guitar_acoustic_021-054-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-054-100.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,54,100,16000,
keyboard_electronic_078-061-025,keyboard_electronic_078-061-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-061-025.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,61,25,16000,bright
brass_acoustic_046-106-075,brass_acoustic_046-106-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-106-075.wav,414,brass_acoustic_046,1,brass,0,acoustic,106,75,16000,long_release
vocal_synthetic_003-047-050,vocal_synthetic_003-047-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-047-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,47,50,16000,distortion|long_release|nonlinear_env
flute_synthetic_000-064-100,flute_synthetic_000-064-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-064-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,64,100,16000,distortion
mallet_acoustic_062-033-100,mallet_acoustic_062-033-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-033-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,33,100,16000,dark|long_release|multiphonic
bass_synthetic_098-049-025,bass_synthetic_098-049-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_098-049-025.wav,803,bass_synthetic_098,0,bass,2,synthetic,49,25,16000,dark
brass_acoustic_006-028-075,brass_acoustic_006-028-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-028-075.wav,43,brass_acoustic_006,1,brass,0,acoustic,28,75,16000,reverb
organ_electronic_001-037-075,organ_electronic_001-037-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_001-037-075.wav,8,organ_electronic_001,6,organ,1,electronic,37,75,16000,dark
bass_synthetic_033-062-127,bass_synthetic_033-062-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_033-062-127.wav,417,bass_synthetic_033,0,bass,2,synthetic,62,127,16000,distortion
reed_acoustic_018-086-127,reed_acoustic_018-086-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-086-127.wav,183,reed_acoustic_018,7,reed,0,acoustic,86,127,16000,
mallet_acoustic_047-097-100,mallet_acoustic_047-097-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-097-100.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,97,100,16000,fast_decay|percussive|reverb
reed_acoustic_018-063-050,reed_acoustic_018-063-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-063-050.wav,183,reed_acoustic_018,7,reed,0,acoustic,63,50,16000,
flute_synthetic_000-100-025,flute_synthetic_000-100-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-100-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,100,25,16000,bright|distortion
flute_acoustic_002-099-050,flute_acoustic_002-099-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-099-050.wav,86,flute_acoustic_002,2,flute,0,acoustic,99,50,16000,bright|reverb
flute_synthetic_000-057-050,flute_synthetic_000-057-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-057-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,57,50,16000,distortion
reed_acoustic_011-071-127,reed_acoustic_011-071-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-071-127.wav,104,reed_acoustic_011,7,reed,0,acoustic,71,127,16000,
guitar_acoustic_021-072-127,guitar_acoustic_021-072-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-072-127.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,72,127,16000,fast_decay|percussive
keyboard_electronic_003-086-100,keyboard_electronic_003-086-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-086-100.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,86,100,16000,
flute_synthetic_000-098-075,flute_synthetic_000-098-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-098-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,98,75,16000,distortion
vocal_acoustic_000-052-127,vocal_acoustic_000-052-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_acoustic_000-052-127.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,52,127,16000,reverb
vocal_synthetic_003-029-050,vocal_synthetic_003-029-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-029-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,29,50,16000,distortion|long_release|nonlinear_env
reed_acoustic_011-057-100,reed_acoustic_011-057-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-057-100.wav,104,reed_acoustic_011,7,reed,0,acoustic,57,100,16000,bright
mallet_acoustic_047-103-075,mallet_acoustic_047-103-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-103-075.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,103,75,16000,fast_decay|percussive|reverb
keyboard_electronic_002-105-100,keyboard_electronic_002-105-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-105-100.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,105,100,16000,bright|fast_decay|percussive
guitar_acoustic_010-083-025,guitar_acoustic_010-083-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-083-025.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,83,25,16000,
keyboard_electronic_003-080-100,keyboard_electronic_003-080-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-080-100.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,80,100,16000,
vocal_synthetic_003-068-025,vocal_synthetic_003-068-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-068-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,68,25,16000,bright|distortion|long_release|nonlinear_env
keyboard_electronic_002-081-100,keyboard_electronic_002-081-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-081-100.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,81,100,16000,distortion|fast_decay
bass_synthetic_009-014-050,bass_synthetic_009-014-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-014-050.wav,150,bass_synthetic_009,0,bass,2,synthetic,14,50,16000,bright|distortion|long_release
brass_acoustic_046-077-100,brass_acoustic_046-077-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-077-100.wav,414,brass_acoustic_046,1,brass,0,acoustic,77,100,16000,
mallet_acoustic_062-087-075,mallet_acoustic_062-087-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-087-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,87,75,16000,fast_decay|multiphonic
keyboard_electronic_003-058-100,keyboard_electronic_003-058-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-058-100.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,58,100,16000,
keyboard_electronic_098-057-075,keyboard_electronic_098-057-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-057-075.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,57,75,16000,dark
keyboard_electronic_069-081-075,keyboard_electronic_069-081-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_069-081-075.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,81,75,16000,distortion
reed_acoustic_037-069-075,reed_acoustic_037-069-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-069-075.wav,387,reed_acoustic_037,7,reed,0,acoustic,69,75,16000,reverb
vocal_acoustic_000-058-127,vocal_acoustic_000-058-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_acoustic_000-058-127.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,58,127,16000,reverb
guitar_acoustic_015-067-050,guitar_acoustic_015-067-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-067-050.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,67,50,16000,reverb
mallet_acoustic_062-072-075,mallet_acoustic_062-072-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-072-075.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,72,75,16000,dark|multiphonic
vocal_synthetic_003-056-127,vocal_synthetic_003-056-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-056-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,56,127,16000,bright|distortion|long_release|nonlinear_env
mallet_acoustic_047-086-025,mallet_acoustic_047-086-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-086-025.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,86,25,16000,percussive|reverb
mallet_acoustic_056-049-050,mallet_acoustic_056-049-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-049-050.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,49,50,16000,fast_decay|percussive
mallet_acoustic_062-028-127,mallet_acoustic_062-028-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-028-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,28,127,16000,dark|long_release|multiphonic
mallet_acoustic_062-029-050,mallet_acoustic_062-029-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-029-050.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,29,50,16000,dark|multiphonic
reed_acoustic_018-086-025,reed_acoustic_018-086-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-086-025.wav,183,reed_acoustic_018,7,reed,0,acoustic,86,25,16000,
keyboard_synthetic_000-062-050,keyboard_synthetic_000-062-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-062-050.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,62,50,16000,distortion|fast_decay|nonlinear_env
keyboard_electronic_002-050-050,keyboard_electronic_002-050-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-050-050.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,50,50,16000,
flute_synthetic_000-028-050,flute_synthetic_000-028-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-028-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,28,50,16000,distortion
guitar_electronic_028-082-127,guitar_electronic_028-082-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-082-127.wav,510,guitar_electronic_028,3,guitar,1,electronic,82,127,16000,
reed_acoustic_037-050-127,reed_acoustic_037-050-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-050-127.wav,387,reed_acoustic_037,7,reed,0,acoustic,50,127,16000,long_release|reverb
flute_synthetic_000-084-025,flute_synthetic_000-084-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-084-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,84,25,16000,distortion
bass_synthetic_034-062-100,bass_synthetic_034-062-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_034-062-100.wav,420,bass_synthetic_034,0,bass,2,synthetic,62,100,16000,distortion|tempo-synced
brass_acoustic_046-097-100,brass_acoustic_046-097-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-097-100.wav,414,brass_acoustic_046,1,brass,0,acoustic,97,100,16000,long_release
guitar_acoustic_015-096-075,guitar_acoustic_015-096-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-096-075.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,96,75,16000,fast_decay|percussive|reverb
organ_electronic_007-090-050,organ_electronic_007-090-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_007-090-050.wav,123,organ_electronic_007,6,organ,1,electronic,90,50,16000,long_release|nonlinear_env
reed_acoustic_023-082-025,reed_acoustic_023-082-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-082-025.wav,224,reed_acoustic_023,7,reed,0,acoustic,82,25,16000,bright|fast_decay|multiphonic|nonlinear_env
mallet_acoustic_062-044-100,mallet_acoustic_062-044-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-044-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,44,100,16000,dark|long_release|multiphonic
guitar_acoustic_015-077-100,guitar_acoustic_015-077-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_015-077-100.wav,316,guitar_acoustic_015,3,guitar,0,acoustic,77,100,16000,fast_decay|reverb
keyboard_electronic_069-034-100,keyboard_electronic_069-034-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_069-034-100.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,34,100,16000,distortion
reed_acoustic_037-035-100,reed_acoustic_037-035-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-035-100.wav,387,reed_acoustic_037,7,reed,0,acoustic,35,100,16000,reverb
